sentID.BTEC	split	lang	sent
3340	corpus-6-train	FR	Comment faites-vous cela?
3342	corpus-6-train	FR	Mon appareil photo ne marche pas bien.
3344	corpus-6-train	FR	Passez un bon séjour.
3345	corpus-6-train	FR	Oui. J'ai acheté un pull-over dans votre magasin ce matin. Mais quand je suis rentré et que je l'ai ouvert, ce n'était pas ce que j'ai acheté. Voici le reçu.
3346	corpus-6-train	FR	Comment ça se mange?
3350	corpus-6-train	FR	Est-ce que vous avez de la salade verte?
3351	corpus-6-test-corpus-26-test	FR	Il y a tellement de touristes autour de cet immeuble. On dirait qu'ils se sont rassemblés pour regarder ce qui se passe.
3352	corpus-6-train	FR	Ça suffit, merci.
3353	corpus-6-dev	FR	Connaissez-vous des docteurs qui parlent japonais?
3354	corpus-6-train	FR	Quand commence le spectacle?
3355	corpus-6-train	FR	Est-ce que je peux régler en yens?
3356	corpus-6-train	FR	J'aime faire de l'escalade et jouer au piano pendant mon temps libre.
3359	corpus-6-test-corpus-26-train	FR	Merci pour votre hospitalité.
3360	corpus-6-dev	FR	Je n'arrive pas à croire que je dois retourner au Japon. J'aurais voulu rester plus longtemps.
3361	corpus-6-train	FR	Il y a une fuite au-dessus. Je ne supporte pas d'être assis ici.
3362	corpus-6-train	FR	Je vous conseillerais un bibelot.
3363	corpus-6-train	FR	Ici Mme Maekazi de la chambre deux mille trois cent quinze. J'aimerais un appel-réveil demain matin.
3366	corpus-6-dev	FR	Il est célèbre pour son magnifique océan.
3367	corpus-6-train	FR	Au revoir.
3369	corpus-6-train	FR	Où pourrais-je acheter un bibelot?
3370	corpus-6-train	FR	Oui. En bleu, en rouge et en jaune.
3375	corpus-6-test-corpus-26-train	FR	L'honnêteté est la meilleure des politiques.
3377	corpus-6-train	FR	Je serais heureux de vous rendre service.
3378	corpus-6-train	FR	Je voudrais faire le plein à la pompe numéro cinq, s'il vous plaît. Voici vingt dollars.
3379	corpus-6-train	FR	Enchanté de faire votre connaissance.
3380	corpus-6-train	FR	Où pourrais-je encaisser des chèques-voyages?
3382	corpus-6-train	FR	Pourriez-vous nous faire une réservation pour demain soir?
3384	corpus-6-train	FR	Pourriez-vous nous conduire aux places C dix-neuf et C vingt?
3385	corpus-6-test-corpus-26-train	FR	Pourriez-vous me réveiller à six heures, s'il vous plaît?
3386	corpus-6-train	FR	Je n'ai pu me permettre d'acheter une nouvelle voiture que très récemment.
3390	corpus-6-train	FR	Faites-moi une raie sur la gauche, s'il vous plaît.
3391	corpus-6-train	FR	Le bus pour Hyde Park passe à quelle fréquence?
3392	corpus-6-test-corpus-26-train	FR	Combien ça coûte pour une demi-journée?
3395	corpus-6-train	FR	Est-ce qu'il y a chez vous un guide qui parle japonais?
3397	corpus-6-test-corpus-26-train	FR	Mon nom est Kenji.
3399	corpus-6-train	FR	Oui, une salade verte, s'il vous plaît.
3400	corpus-6-train	FR	Je cherche un médecin qui comprend le japonais s'il vous plaît.
3401	corpus-6-train	FR	Bientôt et avec un petit ami. Mais il y a un problème. Je n'ai pas encore de petit ami.
3402	corpus-6-test-corpus-26-train	FR	Connaissez-vous de beaux endroits à visiter à Chicago?
3403	corpus-6-train	FR	Donnez-moi un remède, s'il vous plaît.
3404	corpus-6-test-corpus-26-train	FR	Bien, si vous insistez, je vous accompagne.
3405	corpus-6-train	FR	Je voudrais changer de chambre.
3406	corpus-6-train	FR	J'ai entendu que le vol cent sept était annulé.
3407	corpus-6-train	FR	Je voudrais une paire de chaussures avec des semelles en caoutchouc, s'il vous plaît.
3408	corpus-6-train	FR	Allez tout droit. L'hôtel Milton se trouve sur la gauche.
3409	corpus-6-train	FR	Où pourrais-je prendre le billet?
3410	corpus-6-train	FR	Je voudrais réserver.
3411	corpus-6-train	FR	S'il vous plaît, conduisez aussi vite que possible.
3413	corpus-6-test-corpus-26-dev	FR	Est-ce que vous voulez échanger celui-ce contre un autre du même genre, s'il vous plaît?
3414	corpus-6-train	FR	Là-bas, la cuisine n'est pas bonne.
3415	corpus-6-train	FR	Combien de bouteilles d'alcool avez-vous?
3417	corpus-6-train	FR	Je veux arriver à l'aéroport avant six heures.
3418	corpus-6-dev	FR	Est-ce que vous voulez bien descendre le prix à sept dollars?
3419	corpus-6-train	FR	J'aimerais faire du shopping avant de partir. Pouvez-vous vous surveiller mes bagages pendant un moment?
3421	corpus-6-train	FR	Vous pouvez l'échanger dans n'importe quelle banque de l'aéroport.
3423	corpus-6-train	FR	Je voudrais des trombones.
3424	corpus-6-train	FR	Quel est le prix?
3425	corpus-6-train	FR	Nous avons un excellent vin rosé.
3426	corpus-6-train	FR	Bien.
3427	corpus-6-train	FR	Pourrais-je m'entretenir avec M. Jones?
3428	corpus-6-train	FR	Pourquoi cette facture?
3431	corpus-6-dev	FR	Avez-vous vu la partie? Les Yankees ont gagné.
3435	corpus-6-train	FR	Je voudrais passer un appel en PCV au Japon. Je suis Watanabe Goroh, chambre cent vingt-trois. Je voudrais parler à M. Watanabe Makoto en PCV au huit cent quatorze cinquante-neuf quatre-vingt-dix-neuf onze onze.
3436	corpus-6-train	FR	Voici votre facture.
3440	corpus-6-train	FR	Je vais essayer ça.
3444	corpus-6-train	FR	Non, pas du tout. Je viens juste d'arriver du Japon.
3445	corpus-6-dev	FR	No, merci. Je peux le retrouver moi-même.
3446	corpus-6-test-corpus-26-train	FR	Je veux faire une réservation pour quinze heures trente.
3448	corpus-6-train	FR	Est-ce que ce bus passe par la Cinquième Avenue?
3449	corpus-6-train	FR	Notre guide doit nous retrouver à l'aéroport.
3455	corpus-6-train	FR	Un appel direct, s'il vous plaît.
3456	corpus-6-train	FR	Bien, merci.
3458	corpus-6-train	FR	Elle perd du sang.
3459	corpus-6-train	FR	Je suis allergique aux huîtres.
3462	corpus-6-dev	FR	Pourriez-vous m'indiquer l'horaire de télé d'aujourd'hui?
3464	corpus-6-train	FR	Quel jour sommes-nous aujourd'hui?
3465	corpus-6-train	FR	Est-ce que c'est de l'ombre à paupières?
3466	corpus-6-train	FR	C'est vrai. Ce sera un bon entraînement.
3467	corpus-6-train	FR	Je suis sûr que vous vous remettrez en un rien de temps.
3468	corpus-6-train	FR	Je suis enseignant.
3469	corpus-6-train	FR	Je voudrais une boîte de peinture.
3472	corpus-6-train	FR	Trente-six poses, s'il vous plaît.
3473	corpus-6-dev	FR	Sur quelle chaîne passe ce film?
3474	corpus-6-train	FR	De la cuisine mexicaine.
3476	corpus-6-train	FR	Voilà le bus. Vous feriez mieux de vous dépêcher.
3477	corpus-6-train	FR	Eh bien, le secret pour faire de bons achats, c'est d'arriver tôt, avant tout le monde.
3479	corpus-6-train	FR	Faisons un marché.
3481	corpus-6-train	FR	Oh, bien. Alors, nous avons tout le temps.
3483	corpus-6-dev	FR	Quel est votre cocktail maison?
3486	corpus-6-train	FR	Est-ce que vous avez le même en vert foncé?
3487	corpus-6-train	FR	Vingt mille yens, s'il vous plaît.
3488	corpus-6-train	FR	Est-ce que c'est la porte du vol vingt pour Miami d'American Airlines?
3489	corpus-6-test-corpus-26-train	FR	Le coffre-fort, s'il vous plaît.
3490	corpus-6-train	FR	C'est trop petit.
3491	corpus-6-train	FR	Est-ce que je peux échanger plus tard cette monnaie contre celle d'un autre pays?
3496	corpus-6-train	FR	Donnez-moi tout votre argent.
3499	corpus-6-train	FR	Mon bureau est là-haut. Voici Anne Butler, ma secrétaire. Anne, je vous présente M. Uozu d'Osaka.
3500	corpus-6-train	FR	Je voudrais réserver une place en classe économique pour Chicago ce mercredi.
3502	corpus-6-test-corpus-26-train	FR	Veuillez choisir un vin qui convienne.
3504	corpus-6-train	FR	Je désirerais réserver une chambre pour les trois prochaines nuits.
3506	corpus-6-train	FR	Pourriez-vous m'ouvrir la porte? Ou pourrais-je emprunter votre passe-partout, s'il vous plaît?
3507	corpus-6-train	FR	Un de ce paquet rouge, s'il vous plaît.
3508	corpus-6-train	FR	Maihama est la bonne station pour Disneyland.
3510	corpus-6-train	FR	C'est un peu trop cher.
3512	corpus-6-test-corpus-26-test	FR	Je voudrais un endroit petit.
3519	corpus-6-train	FR	A quelle heure le bus arrivera-t-il à l'hôtel Hilton?
3522	corpus-6-test-corpus-26-train	FR	Est-ce que je dois payer l'essence?
3523	corpus-6-train	FR	C'est un plat qui a beaucoup de succès dans notre restaurant.
3524	corpus-6-train	FR	Veuillez régler les frais d'annulation de l'hôtel.
3525	corpus-6-train	FR	Bien. Je travaille jusqu'à dix-huit heures, donc que diriez-vous de dix-neuf heures?
3526	corpus-6-train	FR	OK. Le solde de votre compte est de six cent trente dollars.
3528	corpus-6-train	FR	Les grands magasins de chaussures se trouvent là-bas.
3529	corpus-6-train	FR	Est-ce que je peux récupérer mes bagages à destination?
3530	corpus-6-train	FR	Veuillez vérifier rapidement, s'il vous plaît.
3531	corpus-6-train	FR	Avez-vous un cadeau qui conviendrait à mon mari?
3532	corpus-6-train	FR	Réveillez-moi pour les repas.
3538	corpus-6-train	FR	Pouvez-vous m'expliquer comment on utilise ce réveil?
3541	corpus-6-train	FR	Pour étudier.
3542	corpus-6-train	FR	Certainement, voici la moutarde.
3543	corpus-6-train	FR	La prise ne marche pas.
3544	corpus-6-train	FR	Vous voyez le panneau Air U.S sept cent sept? Vous devez aller là-bas.
3548	corpus-6-train	FR	J'ai pris pour seize dollars de sans plomb.
3549	corpus-6-train	FR	J'ai mal à l'estomac. Pourriez-vous me donner quelque chose?
3550	corpus-6-train	FR	Je cherche une agrafeuse.
3551	corpus-6-dev	FR	C'était à la mode dans les années quarante à soixante.
3554	corpus-6-train	FR	J'aimerais connaître mon tour de cou.
3556	corpus-6-train	FR	Encore un peu de café?
3557	corpus-6-test-corpus-26-train	FR	Au voleur. Attrapez-le.
3560	corpus-6-train	FR	L'interrupteur est cassé.
3562	corpus-6-test-corpus-26-test	FR	Nous attendons que nos amis arrivent.
3569	corpus-6-train	FR	Pourrais-je vous appeler? Pourriez-vous me donner votre numéro de téléphone?
3572	corpus-6-test-corpus-26-train	FR	Veuillez me donner de la menue monnaie, s'il vous plaît.
3573	corpus-6-train	FR	C'est un mélange quarante pour cent coton et soixante pour cent nylon.
3575	corpus-6-train	FR	Je vais parier sur les rouges impairs.
3576	corpus-6-train	FR	La location des clubs coûte huit dollars si vous prenez l'ensemble et celle des chaussures s'élève à deux dollars.
3578	corpus-6-train	FR	Trois jours à partir du sept juin.
3579	corpus-6-train	FR	Y a-t-il des appartements en location touristique?
3580	corpus-6-train	FR	Est-ce qu'il sait que je suis ici?
3581	corpus-6-train	FR	Demain? Je ne fais rien du tout l'après-midi. Mais pourquoi?
3586	corpus-6-train	FR	Je voudrais passer un appel en PCV pour M. Hashimoto.
3587	corpus-6-train	FR	Est-ce qu'il y a un match de foot ce week-end?
3588	corpus-6-train	FR	Ça a l'air bon. Je vais en prendre, s'il vous plaît.
3589	corpus-6-train	FR	Pourriez-vous me montrer ma facture, s'il vous plaît? A quoi correspond ce montant?
3591	corpus-6-train	FR	Ils sont de l'autre côté du rayon magazines.
3592	corpus-6-train	FR	Quels sont les plats du jour?
3593	corpus-6-train	FR	Où dois-je m'adresser pour le faire refaire?
3596	corpus-6-train	FR	C'est un peu trop raide.
3597	corpus-6-train	FR	Tabio Aozora.
3599	corpus-6-train	FR	Je vais vous faire visiter.
3600	corpus-6-train	FR	Nous aimerions une table fumeur.
3602	corpus-6-train	FR	Je voudrais un shampooing antipelliculaire.
3603	corpus-6-train	FR	Pouvez-vous m'aider à remplir ce formulaire?
3606	corpus-6-train	FR	Est-ce qu'il y a une remise pour les touristes?
3607	corpus-6-train	FR	Je voudrais une fermeture éclair.
3609	corpus-6-train	FR	Après le shampooing, je désirerais une manucure.
3610	corpus-6-train	FR	Pas si cher. OK. Eh bien, nous sommes dans un bel hôtel qui s'appelle The Beverly. Il se trouve dans le East Side.
3613	corpus-6-train	FR	Je changerai de vol à Paris.
3614	corpus-6-train	FR	Ne jamais dire fontaine, je ne boirai pas de ton eau.
3615	corpus-6-train	FR	Est-ce que vous le connaissez depuis longtemps?
3616	corpus-6-train	FR	Au magasin de souvenir à l'entrée.
3617	corpus-6-train	FR	Non. C'est Tamura.
3619	corpus-6-test-corpus-26-test	FR	Une permanente bien serrée, s'il vous plaît.
3620	corpus-6-train	FR	J'ai rendez-vous à sept heures.
3621	corpus-6-train	FR	Quelle mouche te pique?
3622	corpus-6-train	FR	Veuillez appuyer sur ceux-ci.
3623	corpus-6-train	FR	Je veux réserver une place dans le wagon-lit pour Madrid de ce soir.
3627	corpus-6-train	FR	Bien sûr. Descendez cette rue et longez deux pâtés de maisons, vous verrez la Nations Bank sur votre droite.
3628	corpus-6-test-corpus-26-train	FR	Elle est menue et mignonne.
3629	corpus-6-train	FR	Merci, mais j'aimerais y réfléchir.
3632	corpus-6-train	FR	A quelle heure arrive-t-il?
3634	corpus-6-train	FR	Combien ça fait la livre?
3637	corpus-6-train	FR	Qu'est-ce qui va se passer si je dis oui?
3638	corpus-6-test-corpus-26-test	FR	Quel est l'opéra du jour?
3640	corpus-6-test-corpus-26-train	FR	Sur le plat, s'il vous plaît.
3641	corpus-6-train	FR	Souhaitez-vous faire une autre transaction?
3644	corpus-6-test-corpus-26-train	FR	Mon linge n'est pas encore revenu.
3645	corpus-6-train	FR	The lady in Red est un cocktail à la fraise à base de champagne qui est très rafraîchissant.
3647	corpus-6-train	FR	C'est utile. Merci. Excusez-moi, votre nom, s'il vous plaît.
3648	corpus-6-train	FR	Y a-t-il des caractéristiques spéciales ou des marques dessus?
3649	corpus-6-test-corpus-26-train	FR	Au fait, êtes-vous libre samedi prochain?
3652	corpus-6-train	FR	Il y a un autre bus à midi et demi.
3654	corpus-6-train	FR	Est-ce que je peux jeter un œil au pull-over exposé en vitrine?
3657	corpus-6-train	FR	Deux daiquiris, s'il vous plaît.
3659	corpus-6-train	FR	Y a-t-il un restaurant où l'on parle japonais?
3661	corpus-6-train	FR	Pouvez-vous faire appeler mon ami? Je l'ai perdu dans la foule.
3665	corpus-6-train	FR	Je vais vous faire une piqûre.
3667	corpus-6-test-corpus-26-train	FR	Eh bien, alors peut-être que nous nous entendrons bien.
3669	corpus-6-test-corpus-26-train	FR	Elle s'est comportée avec moi comme si j'étais un mendiant.
3670	corpus-6-train	FR	Mon compagnon a été pris de violentes douleurs à l'estomac.
3673	corpus-6-train	FR	Je voudrais une crème pour peau grasse.
3675	corpus-6-train	FR	Pouvez-vous nous conseiller une visite touristique?
3680	corpus-6-train	FR	Environ trente minutes. Veuillez attendre dans la salle de correspondance, s'il vous plaît.
3681	corpus-6-train	FR	Est-ce que je peux passer un appel en PCV au Japon?
3683	corpus-6-test-corpus-26-train	FR	Je vois. Pourriez-vous aussi m'aider pour un autre problème?
3684	corpus-6-train	FR	Est-ce que je pourrais me faire livrer une pizza dans ma chambre?
3685	corpus-6-test-corpus-26-train	FR	Pouvez-vous adapter ces lunettes de soleil à ma vue?
3686	corpus-6-train	FR	Je pense qu'une table se libérera sous une demi-heure.
3689	corpus-6-train	FR	Où se trouve le barbier le plus proche?
3690	corpus-6-train	FR	Combien coûte une mise en plis?
3691	corpus-6-train	FR	Je viens d'Allemagne.
3692	corpus-6-train	FR	Veuillez changer ceci en dollars.
3693	corpus-6-dev	FR	Avez-vous des kakis?
3696	corpus-6-train	FR	Il y a une bonne odeur provenant de cet étal.
3698	corpus-6-test-corpus-26-dev	FR	J'en prendrai deux.
3700	corpus-6-train	FR	Pourriez-vous me montrer comment passer un coup de téléphone?
3701	corpus-6-train	FR	Je parie qu'il y a des personnes qui se droguent ici.
3702	corpus-6-train	FR	Est-ce que vous comprenez ce que je dis?
3703	corpus-6-dev	FR	Pourrais-je vous demander l'heure de départ d'ici?
3704	corpus-6-train	FR	Il est sorti.
3705	corpus-6-test-corpus-26-train	FR	Quels beaux chiens. De quelle race sont-ils?
3706	corpus-6-train	FR	Mon père a peur de monter en avion.
3708	corpus-6-train	FR	Je suis ici avec mon ami. Pouvons-nous nous joindre à vous?
3709	corpus-6-train	FR	La cuisine est excellente et les gens travaillent très dur, mais la télévision est puérile.
3710	corpus-6-dev	FR	Je vois. Laissez-moi vérifier mon agenda. J'ai une possibilité ce vendredi. Préférez-vous le matin ou l'après-midi?
3711	corpus-6-train	FR	Merci. Veuillez payer à la caisse là-bas. Merci encore.
3712	corpus-6-train	FR	Revenir quand?
3714	corpus-6-train	FR	Où se trouve la suite de luxe?
3715	corpus-6-train	FR	Il est neuf heures.
3716	corpus-6-dev	FR	Je suis désolé. Je n'ai pas assez sur moi pour l'instant.
3718	corpus-6-dev	FR	OK. Allons-y. Vous êtes prêt?
3719	corpus-6-dev	FR	C'est du quartz?
3721	corpus-6-test-corpus-26-train	FR	J'ai fait tomber ma fourchette. Pourriez-vous m'en apporter une autre, s'il vous plaît.
3722	corpus-6-dev	FR	Ah, j'ai besoin également de dentifrice.
3723	corpus-6-train	FR	Une salade de pommes de terre à emporter, s'il vous plaît.
3725	corpus-6-train	FR	La pollution de l'air est un grave problème dans cette ville.
3726	corpus-6-train	FR	Avez-vous un salon?
3729	corpus-6-train	FR	J'ai des élancements dans l'estomac.
3730	corpus-6-dev	FR	Le numéro de téléphone est le un deux trois quatre cinq six.
3732	corpus-6-dev	FR	Vous voulez du poisson ou du bœuf?
3733	corpus-6-train	FR	Je vous prie de me trouver un siège. Je dois absolument m'asseoir.
3734	corpus-6-train	FR	Il faut que je sois à l'aéroport à huit heures du matin.
3735	corpus-6-train	FR	Je crois vous avoir déjà rencontré. Je suis Kenichi Yamada de Nanyo Technology.
3736	corpus-6-dev	FR	Pourriez-vous regarder ce tableau d'évaluation de la vue, s'il vous plaît?
3737	corpus-6-train	FR	On donne une fête sympa demain. Venez vous joindre à nous si vous le souhaitez.
3738	corpus-6-train	FR	Pourrais-je avoir un tournevis?
3739	corpus-6-train	FR	Est-ce que je peux prendre une vidéo?
3740	corpus-6-train	FR	Oh, cet avion est trop petit pour transporter tous les bagages.
3741	corpus-6-train	FR	On ne fume pas dans l'ascenseur, s'il vous plaît.
3742	corpus-6-test-corpus-26-train	FR	C'était bien.
